,CONVERGE,come together to meet at a point.,Thousands of supporters CONVERGEd on Washington D.C. for the rally,
,DISINTER,dig out a body from the ground.,The body of the criminal was DISINTERred for examination,
,EXCAVATE,to dig out.,There are no plans now to EXCAVATE any more remains,
,EXHUME,to dig out.,He knows where the bodies are buried and how to EXHUME them,
,FERRET,search thoroughly.,She opened the drawer and FERRETed around for her keys,
,UNEARTH,to dig up.,When they UNEARTHed the city, the archeologists found many relics of an ancien,
,UNRAVEL,make plain or clear; solve.,It also helped UNRAVEL mysteries such as exactly how ozone degrades,
,X INTER,put a dead body in the ground.,The princess was interred on an island in the middle of a lake,
,RESOUND,(of sound or voice) to echo.,The hall RESOUNDed with laughter,
,REVERBERATE,(of sound or voice) to echo.,The thunder REVERBERATEd across the valley,
,SECULAR,not belonging to any one religion.,Ours is a SECULAR society,
,TEMPORAL,not belonging to any one particular religion.,In TEMPORAL countries, the diversity of culture is more prominent,
,CORPULENT,fat.,Mrs. George Donner was in good health was somewhat CORPULENT,
,GIRTH,a person's waist.,The man with enormous GIRTH,
,OBESE,very fat.,OBESE patients are given dietary advice,
,PORTLY,fat.,The salesclerk tactfully referred to the overweight customer as PORTLY rather than fat,
,SQUAT,short and thick.,As he was SQUAT, he was easily noticeable in a team having lean players,
,STOUT,fat.,She is getting too STOUT for her dresses,
,BEHEST,a command or request.,He went at the king's BEHEST,
,BESEECH,beg humbly.,Let him go, I BESEECH you,
,CADGE,to beg or obtain by begging.,I managed to CADGE some money off my dad,
,CAJOLE,persuade using flattery.,The salesman will CAJOLE the couple into buying the house,
,ENTREATY,a serious request.,She held up her arms in ENTREATY,
,IMPLORE,beg humbly.,They IMPLOREd him for forgiveness,
,IMPORTUNE,to beg persistently.,After I IMPORTUNEd for several days, my dad let me have the car,
,SUPPLICATE,beg humbly.,He SUPPLICATEd her girlfriend to get back to him after cheating on her,
,WHEEDLE,persuade using flattery.,I WHEEDLEd a new car out of my father,
,COERCION,force.,The police might use COERCION to get a confession,
,COMPEL,to force.,The law can COMPEL fathers to make regular payments for their children,
,COMPULSION,coercion.,Coercion doesn't always come in the form of domineering parents,
,EXTORT,obtain using force or threat.,The kidnappers EXTORTed a 2 lakh ransom for his release,
,GOAD,urge or drive someone to do something.,When GOADed beyond endurance, she turned on him and hit out,
,PRESS,to force.,The police PRESSed the suspect to confess to his crime,
,X DISSUADE,discourage someone from doing something.,I tried to dissuade him from giving up his job,
,CATHARSIS,releasing emotional tension and feeling refreshed.,Aristotle maintained that tragedy created a CATHARSIS by purging the soul of immora,
,EXORCISE,get rid of an evil spirit.,The ghost was EXORCISEd from the house,
,EXPURGATE,get rid of unwanted things, esp text.,On TV, if you hear some words beeped out, those words have been EXPURGATEd,
,PURGE,get rid of unwanted things.,His first act as leader was to PURGE the party of extremists,
,HALLMARK,a special or significant mark.,Police said the explosion bore all the HALLMARKs of a terrorist attack,
,MILESTONE,a significant event.,He said the launch of the party represented a MILESTONE in Zambian history,
,WATERSHED,a turning point, or historic and significant moment.,The middle decades of the 19th century marked a WATERSHED in Russia's history,
,ADULTERATE,make impure.,Food adulteration is a big problem in developing countries,
,CONTAMINATE,make impure.,The drinking water has become CONTAMINATEd with lead,
,MIASMA,unhealthy or unpleasant vapor or smell.,A MIASMA of cigarette smoke,
,NOXIOUS,harmful or poisonous.,The invaders meet any foe aggressively, releasing NOXIOUS chemicals during battle,
,TOXIC,harmful or poisonous.,Many pesticides are highly TOXIC,
,VITIATE,harm or spoil.,The yes vote was VITIATEd by the low turnout in the election,
,CONGENITAL,inborn.,Half of all fetuses with the syndrome have a CONGENITAL heart defect,
,ENTRENCHED,firmly fixed.,Having turkey on Thanksgiving is a tradition that's ENTRENCHED in American culture,
,INHERENT,existing in someone or something as a permanent and inseparable quality.,An INHERENT distrust of strangers,
,INNATE,inborn.,He possess an INNATE knowledge of right and wrong,
,INTRINSIC,relating to the essential nature of something.,Generosity was an INTRINSIC part of her nature,
,ACUITY,sharpness of mind, vision,etc.,,In fact his mental ACUITY has grown stronger over the past year,
,ACUMEN,insight.,His business ACUMEN helped him to succeed where others had failed,
,ASTUTE,clever, showing good judgment.,That was a very ASTUTE observation,
,DISCERNING,showing good judgment.,The DISCERNING customer will recognize this as a high quality product,
,DISCRIMINATING,having excellent taste or judgment.,A DISCRIMINATING interior designer,
,INSIGHTFUL,having good judgement.,She offered some really interesting, INSIGHTFUL observation,
,JUDICIOUS,showing good judgement.,JUDICIOUS use of one's money,
,PERCEPTIVE,showing good judgement.,It was very PERCEPTIVE of you to notice that,
,PERSPICACIOUS,showing good judgement.,The brilliant lawyer was known for his PERSPICACIOUS deductions,
,PRUDENT,wise.,If such drugs pose health risks, it's PRUDENT to restrict their use,
,SAGACIOUS,wise,He is a SAGACIOUS leader,
,SAGE,wise.,He was famous for his SAGE advice to younger workers,
,SAVANT,a learned scholar.,Life gave him what he wanted, and he emerged as a business SAVANT,
,COAX,persuade using flattery.,He COAXed her to sing, but she refused,
,COGENT,logical and convincing.,She put forward some COGENT reasons for abandoning the plan,
,ENJOIN,urge strongly.,The doctor ENJOINed a strict diet to the patient,
,EXHORT,to urge or persuade.,The media have been EXHORTing people to come to the demonstration,
,INDUCE,to persuade.,She INDUCEd a person to buy a raffle ticket,
,URGE,to persuade.,Police are urging anyone who saw the accident to contact them immediately,
,INDEFENSIBLE,can not be defended.,The assemblyman was accused of defending the INDEFENSIBLE,
,UNTENABLE,can not be defended.,I find your theory UNTENABLE and therefore i am rejecting it,
,CONSCIENTIOUS,showing great care and effort.,He is CONSCIENTIOUS with regard to his duties as eaminer,
,FASTIDIOUS,reuiring or characteried by ecessie care.,Een at the less etreme cams security rocedures remain FASTIDIOUS,
,METICULOUS,showing great care about minute details.,The lab technicians must be METICULOUS in their measurements to obtain eact results,
,PUNCTILIOUS,showing great attention to actions or details.,He was PUNCTILIOUS about being ready eactly on time,
,PURISTS,someone who insists on great recision and correctness.,PURISTS may not aroe of the changes made to the tet of the lay,
,SCRUPULOUS,showing great care towards accuracy and detail.,He was SCRUPULOUS about the choices he made,
,HEDONISM,the ursuit of leasure.,The hedonistic hilosohy of eat drin and be merry because tomorrow we di,
,SYBARITE,someone who follows leasure and luury.,ared who used to be the eitome of Chicagos wealthy SYBARITEs went banrut i,
,PETTIFOGGING,engaging in deception.,Nobody liked her because she was always PETTIFOGGING,
,SOPHISTRY,the use of clever, but deceptive reasoning.,The judge rejected the local authority's argument as mere SOPHISTRY,
,HISTRIONIC,overly dramatic behaviour.,She was used to her mother's HISTRIONICs,
,MELODRAMATIC,overly dramatic behaviour.,It is a MELODRAMATIC plot full of deceit and murder,
,OSTRACIZE,exclude from a group or society.,His friends OSTRACIZEd him after his father's arrest,
,OUTLAW,ban or forbid.,There are plans to OUTLAW the carrying of knives,
,PARIAH,a person who has been rejected from society.,Because of his religious beliefs, he became a PARIAH in the village,
,PROSCRIBE,ban or forbid.,The new law PROSCRIBEd drinking alcohol on the street,
,SHUN,ignore or reject.,She has been SHUNned by her neighbors,
,TABOO,proscribed by society as improper or unacceptable.,TABOO against first cousin marriage has always been in place customarily,
,NUANCES,a very fine difference.,He watched her face intently to catch every nuance of expression,
,SUBTLE,very delicate or fine.,The fragrance is a SUBTLE blend of jasmine and sandalwood,
,CANDID/CANDOR,frank or direct.,To be candid, I can't stand her,
,FORTHRIGHT,frank or direct.,He was known for his FORTHRIGHT manner,
,ITINERANT,constantly moving from place to place.,The same day, an ITINERANT preacher came to the village,
,PERIPATETIC,constantly moving from place to place.,Her father was in the army and the family led a PERIPATETIC existence,
,GRATIFY,satisfy an appetite or desire fully.,He only gave his consent in order to GRATIFY her wishes,
,QUENCH,satisfy an appetite, thirst or desire fully.,You can QUENCH your thirst for craft beers at specialty pubs,
,REPLETE,full of or filled with.,Literature is REPLETE with drama and excitement,
,SATE,satisfy an appetite or desire fully.,I have SATEd my curiosity and will happily skip the next,
,SATIATE,satisfy an appetite or desire fully.,Protein and fat keep you SATIATEd, so you don't want another snack 30 minutes later,
,SATURATE,to soak or fill completely.,The company had SATURATEd the market for personal computers,
,SLAKE,satisfy an appetite or desire fully.,His thirst was SLAKEd, so he turned away from the lake,
,SUFFICE,be enough.,A brief note or a phone call will SUFFICE,
,FINICKY,very fussy.,Even the most FINICKY eater will find something to eat,
,NITPICKING,find faults with minor details.,Some readers will surely perceive our critique as NITPICKING Khans errors,
,PERSNICKETY,very fussy.,The search function proves to be either useless or extremely PERSNICKETY,
,SQUEAMISH,easily disgusted.,This movie is not for the SQUEAMISH,
,STICKLER,someone who insists that things are done in a certain way.,It might seem that you're being a STICKLER for rules.,
,ALLUDE/ALLUSION,refer to something indirectly.,Try not to allude to this matter in his presence because the topic annoys him,
,CUE,a hint.,Temperature is often a CUE to enter or emerge from hibernation,
,HINT,indirect reference.,He resented any HINT that he might be to blame,
,IMPLICIT,understood without being stated clearly.,IMPLICIT in his speech was the assumption that they were guilty,
,INNUENDO,refer to something indirectly.,Because the movie is full of sexual INNUENDOs we did not bring the children,
,INSINUATE,refer to something indirectly.,The article INSINUATEd that he was having an affair with his friend's wife,
,TACIT,understood without being stated clearly.,She gave a TACIT approval by smiling and wining,
,X BLATANT,obvious and offensive.,Websites clamoring for traffic are resorting to blatant bribery,
,X EXPLICIT,clear and direct.,The plot of 9/11 attac was an explicit act of violence,
,BEHEMOTH,a huge person or thing.,Its tough for BING to compete with the BEHEMOTH search engines like Google,
,COLOSSAL,huge.,The singer earns a COLOSSAL amount of money,
,GARGANTUAN,huge.,A GARGANTUAN corruption scandal,
,GIGANTIC,huge.,The problem was beginning to take on GIGANTIC proportions,
,HUMONGOUS,huge.,You may look a little silly making phone calls, holding the HUMONGOUS Galaxy Note u,
,LEVIATHAN,anything of immense size and power.,The LEVIATHAN of government bureaucracy,
,MAMMOTH,huge.,This is a MAMMOTH organization,
,MONOLITHIC,huge,The suburbs are also becoming ever less MONOLITHIC,
,MONUMENTAL,huge.,Gibbon's MONUMENTAL work The Rise and Fall of the Roman Empire,
,PRODIGIOUS,huge.,He impressed everyone with his PRODIGIOUS memory,
,TITANIC,huge.,This is a TITANIC struggle between good and evil,
,DISCOURSE,a long debate, discussion or lecture.,A DISCOURSE on issues of gender and sexuality,
,DISSERTATION,a long essay on a subject.,He is currently writing a DISSERTATION,
,RHETORIC,exaggerated or pompous speech intended to impress.,His offers of compromise were mere RHETORIC,
,THESIS,a long essay on a subject.,Students must submit a THESIS on an agreed subject within four years,
,BOTCH,do something badly or carelessly.,The work they did on the house was a BOTCHed job,
,BUNGLE,do something awkwardly or carelessly.,He was caught during his BUNGLEd attempt to burgle the bank,
,FAUX PAS,a mistake in a social situation.,His outbursts and FAUX PAS often triggered national debates,
,GAFFE,a mistake in a social situation.,He made some real GAFFEs early in his career,
,MALAPROPISM,the act of using words wrongly.,One of the things George W. Bush is known for is his MALAPROPISMs,
,MISNOMER,a wrong name.,Villa was a MISNOMER - the place was no more than an old farmhouse,
,TACTLESS,lacking tact.,It was TACTLESS of you to comment on his hair,
,X FINESSE,skill in handling a difficult or highly sensitive situation.,She lacks the quickness of her opponents, but has more finesse,
,AGNOSTIC,one who doesn't know whether God exists.,She grew up in an AGNOSTIC household,
,ATHEIST,one who does not believe in God.,Nearly two in ten Americans say they are ATHEIST, agnostic or nothing in particular,
,PROSELYTIZE,try to convert someone's beliefs or religion.,Christian groups were arrested for trying to PROSELYTIZE people,
,THEIST,one who believes in God.,No THEIST will do any action that disrespects God,
,THEOLOGY,study of Gods or relilgions.,He has got a degree in THEOLOGY,
,ABUT,to be adjacent to.,His land ABUTs a village,
,ADJACENT,lying close or near.,The planes landed on ADJACENT runways,
,CONTIGUOUS,adjacent.,Most units have private outdoor space CONTIGUOUS to the apartment,
,JUXTAPOSITION,an instance of placing things side by side.,The JUXTAPOSITION of black-and-white sketches with color prints,
,CULPABLE,deserving blame.,The accident was the result of a CULPABLE failure to consider the risks involved,
,REPREHENSIBLE,deserving blame or criticism.,His conduct was thoroughly REPREHENSIBLE,
,DISHEVELED,untidy or disorganized.,He looked very tired, DISHEVELED and very pale,
,GAUCHERIE,awkwardness or tactlessness.,She never took her brother to parties because of his GAUCHERIE,
,RUMPLED,disorderly or wrinkled.,She sat on the armchair and ran her fingers through her RUMPLED hair,
,SHABBY,having a slovenly or unkempt appearance.,The outside of the house was beginning to look SHABBY,
,SHODDY,of poor quality.,It's clear now that SHODDY construction played as big a role in this disaster,
,SLOPPY,careless.,There is a difference between a high-functioning workaholic and a SLOPPY workaholic,
,SLOVENLY,untidy or careless.,When this is performed in a SLOVENLY manner the impression is bad,
,UNKEMPT,untidy or disorganized.,His hair is long and UNKEMPT, his face and body emaciated,
,AFFIRM,confirm.,Both sides AFFIRMed their commitment to the cease-fire,
,CLINCH,settleconclusively.,They CLINCHed the deal,
,CONFIRM,make sure,Rumors of job losses were later CONFIRMed,
,CORROBORATE,confirm.,We need to CORROBORATE the findings,
,ENDORSE,support something.,The world leaders ENDORSEd a ban on land mines,
,RATIFY,give a formal agreement.,They have yet to RATIFY the treaty,
,SUBSTANTIATE,confirm something by providing evidence.,The results of the tests SUBSTANTIATEd his claims,
,TESTIFY,confirm something as a fact.,Frequent name changes TESTIFY the political turbulence that the country has suffered,
,VALIDATE,make something valid.,There are many variables to be considered before one can VALIDATE this hypothesis,
,IMPASSE,a situation where no progress is possible.,The peace talks reached an IMPASSE,
,STALEMATE,a situation where no progress is possible.,Talks between union and management resulted in a STALEMATE,
,BLASPHEMY,disrespectful attitude towards sacred things.,Protests over BLASPHEMY in the arts are not new,
,DESECRATE,treat sacred things with disrespect.,Please do not DESECRATE the monument or surrounding area,
,IMPIOUS,disrecpectful towards God or religion.,The IMPIOUS man began to pray in an inappropriate fashion,
,PROFANE,showing a disrespectful attitude towards sacred things.,Tourists are urged not to be PROFANE in holy places by wearing improper clothes,
,SACRILEGE,treat sacred things with disrespect.,Some were rumored to have hired a taxi for the climb, SACRILEGE for a true pilgrim,
,X CONSECRATE,make something sacred.,Let the presence of your own heroic dead consecrate this monument,
,X SACROSANCT,extremely sacred.,A sacrosanct chamber in the temple,
,IMMUTABLE,unchanging.,This decision should not be seen as IMMUTABLE,
,INVARIABLE,unchanging.,Her routine was INVARIABLE,
,STEADFAST,firm and determined.,He was STEADFAST in his beliefs and tactful in his negotiations,
,ABSOLVE,free someone from blame.,The court ABSOLVEd her of guilt in his death,
,ACQUIT,free someone from blame.,The jury ACQUITted him of murder,
,EXCULPATE,free someone from blame.,The defendant was able to EXCULPATE himself from the harm caused,
,EXONERATE,free someone from blame.,The police report EXONERATEd Lewis from all charges of corruption,
,VINDICATE,free someone from blame.,There was not enough evidence against him, so the court VINDICATEd him,
,BENIGN,kind.,A BENIGN king,
,INNOCUOUS,harmless.,An INNOCUOUS home remedy,
,CURATIVE,curing.,The CURATIVE properties of herbs are well known,
,THERAPEUTIC,curing or healing.,This plant serves as a theraputic substance during illness,
,CURATIVE,curing.,The CURATIVE properties of herbs are well known,
,THERAPEUTIC,curing or healing.,This plant serves as a theraputic substance during illness,
,OFFICIOUS (-),intrusively offering help.,The officious man didn't realize that his help was not needed,
,SOLICITOUS,showing interest or concern.,The son was SOLICITOUS about his father's health,
,MODICUM,a small amount.,He does not have a MODICUM of sense,
,REMNANT,a small remaining part.,The shop is selling REMNANTs of cloth at half price,
,TRACE,a small amount.,The element has a TRACE of copper in its composition,
,VESTIGE,a small amount.,Not a VESTIGE remains of the former elegance of the house,
,CONSENSUS,a general agreement.,Each report represents a CONSENSUS among hundreds of leading scientists,
,UNANIMOUS,in complete agreement.,The jury returned a UNANIMOUS verdict of not guilty,
,X VETO,the right to reject.,The governor used his veto to block the proposal,
,CURSORY,not done thoroughly.,CURSORY reading of the new testamen,
,PERFUNCTORY,not done thoroughly.,Many institutions provide only PERFUNCTORY advising and/or counselin,
,SUMMARILY,done quickly , in a summarily manner.,The suspected spy as SUMMARILY executed,
,ROBUST,strong and healthy.,The candidate for the football team had a ROBUST physique,
,RUGGED,rough, harsh.,The traditional view of society as a collection of RUGGED individualists is wrong,
,STURDY,strong, well- built.,The vehicle is STURDY enough to withstand rough terrain,
,CONDEMN,sentence to punishment.,To CONDEMN a murderer to life imprisonment,
,CONVICT,show to be guilty.,He was CONVICTed of fraud,
,IMMURE,imprison.,At the age of 86, he was IMMUREd for treason,
,INCARCERATE,imprison.,Thousands were INCARCERATEd in labor camps,
,SENTENCE,condemn to punishment.,The person was SENTENCEd to 10 years of rigorous punishmen,
,X AMNESTY,freedom from punishment.,The president granted a general amnesty for all political prisoners,
,X CONDONE,to forgive (an offense).,The college cannot condone any behavior that involves illicit drugs,
,X REPRIEVE,to delay the sentence of (a condemned person).,He is a a reprieved murderer,
,CATALYST,a person or thing that precipitates a change.,His imprisonment served as the CATALYST that helped transform social unrest int,
,ENGENDER,cause, or give rise to.,Hatred ENGENDERs violence,
,EXPEDIENT,tending to promote a proposed object.,A pragmatic politician, he was guided by what was EXPEDIENT rather than by what wa,
,FACILITATE,make something easier.,The new trade agreement should FACILITATE more rapid economic growth,
,KINDLE,to excite or stir up.,The soft music and dim lights in our favorite restaurant always KINDLE romance,
,PRECIPITATE,cause something to happen suddenly.,Failure would probably PRECIPITATE an early presidential election,
,PROD,to rouse or incite.,I PRODded him to avenge his humiliation,
,PROMPT,urge (someone to do something).,A noise PROMPTed the guard to go back and investigate,
,PROPEL,to impel or urge.,Urgent need of money PROPELled him to take a job,
,SPUR,encourage or urge.,Economists are talking of lowering interest rates to SPUR spending,
,REPRISAL,an act of retaliation.,They did not want to give evidence because of the fear of REPRISAL,
,RETALIATE,make a counterattack.,The boy hit his sister, who RETALIATEd by kicking him,
,ABASH,embarrass someone.,I was ABASHed by the magnitude of the others generosity so I donated twent,
,DISCOMFIT,to make uneasy, confused, or embarrassed.,He was not DISCOMFITed by the unusual request,
,MORTIFY,embarrass or humiliate someone.,She was mortified to realize he had heard every word she said,
,BANISH,remove someone from a place or society.,He was BANISHed to Australia, where he died five years later,
,DEPORT,expel someone from a country.,He was DEPORTed as soon as he landed abroad because his documents were fake,
,EXCOMMUNICATE,expel from membership or participation in any group, association, etc.,,They were EXCOMMUNICATEd from the governing body because of their illega,
,EXPEL,remove someone from a place.,She was EXPELled from school at 15,
,EXTRADITE,hand someone over to the authorities of another country.,The government attempted to EXTRADITE the suspect from Canada to the U.S,
,FADDISH,in fashion.,Technology is not simply a collection of FADDISH products that are fun to use,
,VOGUE,fashion.,Sixties music has come back into VOGUE,
,HYPERBOLE,obvious and intentional exaggeration.,The film is being promoted with all the usual HYPERBOLE,
,X UNDERPLAY,to de- emphasize; downplay.,The coach is underplaying the team's poor performance,
,X UNDERSTATE,to de- emphasize; downplay.,It would be a mistake to understate the seriousness of the problem,
,EMANATE,to flow or come out of.,Greenhouse gases EMANATE from sources all over the world,
,EMIT,to give or let out.,The metal container began to EMIT a clicking sound,
,RADIATE,to emit heat, light, radiation, etc.,,It must RADIATE energy back into space as quickly as it receives it,
,DIFFUSE,spread,The active ingredient DIFFUSEs slowly through the coating,
,DISSEMINATE,spread information, opinion,etc.,,Their findings have been widely DISSEMINATEd,
,PROMULGATE,to make widespread,Their answer was to PROMULGATE an alternative vision around which peace lovin,
,PROPAGATE,to spread a belief, practice, etc.,,Television advertising PROPAGATEs a false image of the ideal family,
,COMBUST,to burn.,It doesn't COMBUST even when you try to light it on fire,
,INCINERATE,to burn or reduce to ashes.,Holland, unlike some other countries, INCINERATEs much of its waste,
,KINDLE,to begin to burn.,We watched as the fire slowly KINDLEd,
,ACERBIC,harshly bitter.,The letter was written in her usual ACERBIC style,
,ACRIMONIOUS,caustic, stinging, or bitter in nature.,His parents went through an ACRIMONIOUS divorce,
,ASPERITY,harshness of tone or manner,he pointed this out with some asperit,
,CAUSTIC,severely critical or sarcastic.,The critic's CAUSTIC remarks angered the hapless actors who were the subjects of hi,
,INCISIVE,biting or sarcastic.,Both sides had their chances, but the visitors looked more INCISIVE in the verba,
,MORDACIOUS,biting sarcasm or invective,His words can be mordacious to the extreme,
,TRENCHANT,biting or caustic.,He was shattered by the TRENCHANT criticism,
,COMPUNCTION,any uneasiness or hesitation about the rightness of an action.,She felt no COMPUNCTION about quitting her job,
,MISGIVINGS,worry, fear or doubt.,I had serious MISGIVINGS about going on the trip,
,QUALMS,apprehensiveness or uneasiness; misgiving.,He had been working very hard, so he had no QUALMS about taking a few days off,
,SCRUPLES,a doubt or hesitation as to what is morally right.,He had no SCRUPLES about spying on her,
,ACCOST,to approach someone aggressively or confront them.,She was ACCOSTed in the street by a complete stranger,
,ANECDOTE,a short, amusing story.,The book is a rich store of ANECDOTEs,
,BASK,to enjoy a pleasant situation.,He deserved to BASK in the glory of discovery,
,BROACH,bring up a sensitive issue for discussion.,She was dreading to BROACH the subject of money with her father,
,CONJURE,bring something up out of nowhere, as if by magic.,He could CONJURE coins from behind people's ears,
,CORPOREAL,related to the body.,CORPOREAL lashes in public disturbed the peace in the region,
,EUPHEMISM,a less direct or less harsh word.,User fees is just a politician's EUPHEMISM for taxes,
,INEFFABLE,incapable of being described in words.,The gift of being able to witness that transformation is INEFFABLE,
,INEVITABLE,unavoidable.,It seems INEVITABLE that interest rates will rise,
,LINCHPIN,a person or thing regarded as an essential element.,Nurses are the LINCHPIN of our health center,
,ASYLUM,a safe place of refuge.,The number of people who sought ASYLUM in industrialized countries fell last year,
,HARBOR,a place of shelter or refuge.,The old inn was a HARBOR for tired travelers,
,HAVEN,any place of shelter and safety.,They are welcome to the harbor they seek,
,X PERSECUTE,harass someone.,Throughout history, people have been persecuted for their religious beliefs,
,RETRIBUTION,punishment or revenge.,People are seeking RETRIBUTION for the latest terrorist outrages,
,VENGEANCE,revenge.,He swore VENGEANCE on his child's killer,
,VINDICTIVE,wanting revenge.,He accused her of being VINDICTIVE,
,AXIOMS,a general truth.,The old axiom that you can only succeed through hard work,
,CANONS,a fundamental principle or general rule.,The CANONS of good behavior,
,DICTUM,a saying.,Remember the 'last hired first fired' DICTUM,
,DOCTRINE,a belief or principle.,He was deeply committed to political DOCTRINEs of social equality,
,DOGMAS,a belief or principle.,He can accept nothing as fact that tells against his dogma,
,MANDATE,a command or order.,The president had a clear MANDATE to end the war,
,TENETS,a belief or principle.,Non-violence is the central tenet of their faith,
,IRONY,an outcome of events contrary to what was expected.,The IRONY is that when he finally got the job, he discovered that he didn't like it,
,PARADOX,a self- contradictory proposition.,It is a curious PARADOX that professional comedians often have unhappy persona,
,RAMIFICATION,a result, esp one that complicates things.,These issues have powerful personal and political RAMIFICATIONs,
,REPERCUSSION,an effect or result of an action.,The REPERCUSSIONs of the quarrel were widespread,
,INCITE,to stir up or provoke to action.,They were accused of inciting the crowd to riots,
,INSTIGATE,to stir up or provoke to action.,They were accused of instigating racial violence,
,PROVOKE,to stir up or provoke to action.,The announcement PROVOKEd a storm of protest from the general public,
,SEDITION,incitement or rebellion.,Two journalists were charged with SEDITION,
,CATHOLIC,universal.,Unlike his father's, Tom's beliefs are CATHOLIC in nature,
,GENERIC,applicable or referring to a whole class or group; general.,Broadband is a GENERIC term for any high-speed connection to the Internet,
,UNIVERSAL,applicable to everything or everyone.,Such problems are a UNIVERSAL feature of old age,
,DIVERSITY,variety.,There is a need for greater DIVERSITY and choice in education,
,ECLECTIC,selecting or choosing from various sources.,The ECLECTIC collection of furniture did not appeal to them,
,MOTLEY,a varied mixture of things.,The room was filled with a MOTLEY collection of furniture and paintings,
,MULTIFACETED,having many aspects or features.,This is a a complex and MULTIFACETED problem,
,MULTIFARIOUS,numerous and varied.,The more open and MULTIFARIOUS the city becomes, the more it attracts people wh,
,SUNDRY,various or diverse.,On what basis will these SUNDRY expenses be met,
,VARIEGATE,make something more diverse or varied.,This is a a plant with VARIEGATEd leaves,
,VERSATILE,having or capable of many uses.,He's a VERSATILE actor who has played a wide variety of roles,
,BUCOLIC,related to rural life,Apple orchards nearby add to the BUCOLIC charm,
,PASTORAL,related to rural life.,In these stories of PASTORAL life, we find an understanding of the daily tasks of villag,
,RUSTIC,related to rural life.,This is a typical old cottage full of RUSTIC charm,
,CONUNDRUM,a confusing question or a problem.,Astronomers have proposed two solutions to this CONUNDRUM,
,CRYPTIC,difficult to understand.,I shall be careful in future not to make my remarks so CRYPTIC,
,ENIGMA,a mysterious thing.,To me, he has always been an ENIGMA - one minute completely insensitive, the nex,
,GARBLE,make something confusing or difficult to understand.,The sentence is so GARBLEd that you have to sort each word, trying to figure out wha,
,INSCRUTABLE,impossible to understand.,The killer left no clues, and the murder remains an INSCRUTABLE mystery,
,INTRIGUE,a fascinating or mysterious quality.,The actor's latest movie is full of INTRIGUE,
,LABYRINTH,a complex or intricate situation.,After the death of her daughter, she wandered in a LABYRINTH of sorrow,
,MAZE,a complex or confusing situation.,Her petition was lost in a MAZE of bureaucratic red tape,
,RUNIC,mysterious.,RUNIC inscriptions have an air of mystery about them, because they're so hard to read,
,BOOR,a rude, insensitive person.,If you answer the question rudely, you would come across as a BOOR,
,BRUSQUE,rude or harsh.,The doctor spoke in a BRUSQUE tone,
,CURT,rude or harsh.,A CURT note of rejection arrived from the company director,
,TERSE,rude or harsh.,After failing miserably in the olympics, a TERSE welcome greeted his return,
,EGOCENTRIC,self- centered.,Young children are usually EGOCENTRIC,
,EGOTIST,a self- centered person.,You need not be an EGOTIST to succeed in politics,
,NARCISSIST,someone intensely concerned with only his or her own self or interests.,A NARCISSIST is his own best friend,
,X SELF- DEPRECATORY,belittling or undervaluing oneself.,He gave a self-deprecating reaction,
,X SELF- EFFACING,humble or modest.,He was a shy, self-effacing man,
,COY,shy.,A COY expression on her face,
,DIFFIDENCE,shyness.,With habitual DIFFIDENCE, she handed a new manuscript to me,
,INTROVERT,a shy or reserved person.,He was described as an INTROVERT, a reserved man who spoke little,
,RESERVED,quiet or shy.,He was unemotional and RESERVED,
,RETIRING,shy,Given Susan's RETIRING personality, no one expected her to take up public speaking,
,TIMID,indicating shyness or fear.,Deers are naturally TIMID creatures,
,TIMOROUS,indicating shyness or fear.,She started delivering her speech with a TIMOROUS tone,
,INADVERTENTLY,unintentionally.,Some carnivores may INADVERTENTLY become trapped while pursuing their pre,
,UNWITTINGLY,unintentionally.,She had broken the law UNWITTINGLY, but she had still broken it,
,NONDESCRIPT,lacking interesting features.,The private detective was a short, NONDESCRIPT fellow,
,X CONSPICUOUS,attracting attention.,Mary's red hair always made her conspicuous at school,
,CONTAGIOUS,tending to spread.,Pertussis, known commonly as whooping cough, is a highly CONTAGIOUS disease,
,ENDEMIC,confined to a particular place or people.,Food shortages and starvation are ENDEMIC in certain parts of the world,
,EPIDEMIC,widespread.,Stagnating water will shortly add the peril of EPIDEMIC disease,
,PANDEMIC,occurring throughout the country.,A flu PANDEMIC occurred three times in the last century,
,RAMPANT,growing or developing unchecked.,Corruption is RAMPANT in the central government,
,SUBORDINATE,a person who is working under the authority of a superior.,The General Manager provides advice to SUBORDINATE managers on work and polic,
,UNDERLING,a subordinate.,He dishes out orders to his UNDERLING,
,UNDERSTUDY,an actor who learns the part of another actor in a play so that they can play that,She worked as an UNDERSTUDY to Meryl Streep,
,BURNISH,to polish.,When the floor is dry apply a lubricant and BURNISH when dry,
,REFURBISH,to renovate.,Marines celebrate the reopening of a school they helped REFURBISH,
,VARNISH,polish.,I'll give the shelves a coat of VARNISH,
,BEMUSED,confused.,I am BEMUSED - why did he do this ,
,PENSIVE,appearing serious or thoughtful.,She was in a PENSIVE mood, just wanting to be alone to think,
,DEFACE,spoil or disfigure.,They were charged with defacing public property,
,DISFIGURE,spoil the appearance of something.,Their faces are DISFIGUREd by severe burn scars,
,DISTORT,twist something out of shape.,The loudspeaker seemed to DISTORT his voice,
,MAR,spoil.,The elections were MARred by violence,
